step,loss,lrm,tok_per_sec
6126,0.321816,0.62,30209
6127,0.318739,0.62,30175
6128,0.321697,0.62,30163
6129,0.329399,0.62,30152
6130,0.340637,0.62,30143
6131,0.353833,0.62,28470
6132,0.361385,0.62,30126
6133,0.362026,0.62,30149
6134,0.362261,0.62,30050
6135,0.36554,0.61,30149
6136,0.359257,0.61,30144
6137,0.357361,0.61,29530
6138,0.353734,0.61,30144
6139,0.348509,0.61,30133
6140,0.345444,0.61,28094
6141,0.339481,0.61,30181
6142,0.332136,0.61,30183
6143,0.337899,0.61,30180
6144,0.346812,0.61,30199
6145,0.338615,0.61,30194
6146,0.325176,0.61,30160
6147,0.329743,0.61,29506
6148,0.331523,0.61,30196
6149,0.337322,0.61,30170
6150,0.333186,0.61,30143
6151,0.339103,0.61,29796
6152,0.346663,0.61,28024
6153,0.349366,0.61,30123
6154,0.343486,0.61,28581
6155,0.35234,0.61,30149
6156,0.345452,0.61,30145
6157,0.343095,0.61,30129
6158,0.339802,0.61,27389
6159,0.334866,0.61,30148
6160,0.325156,0.61,30163
6161,0.319844,0.61,30149
6162,0.313972,0.61,29812
6163,0.31165,0.61,30156
6164,0.309063,0.61,30155
6165,0.302155,0.61,30137
6166,0.299664,0.61,30156
6167,0.30807,0.61,30152
6168,0.318392,0.61,28424
6169,0.3222,0.61,30158
6170,0.326935,0.61,29681
6171,0.326608,0.61,30155
6172,0.320464,0.61,30159
6173,0.314694,0.61,30093
6174,0.310912,0.61,30154
6175,0.307106,0.61,30149
6176,0.322993,0.61,30153
6177,0.318262,0.61,30100
6178,0.306848,0.61,30014
6179,0.302127,0.61,27006
6180,0.3012,0.61,28779
6181,0.30659,0.61,30145
6182,0.310147,0.61,30141
6183,0.313406,0.61,30170
6184,0.307018,0.61,30101
6185,0.31282,0.61,25231
6186,0.315928,0.61,29670
6187,0.316451,0.61,30182
6188,0.321386,0.61,30188
6189,0.323517,0.61,30150
6190,0.320507,0.61,30014
6191,0.319667,0.61,29853
6192,0.318361,0.61,30181
6193,0.315612,0.61,30162
6194,0.311717,0.61,30139
6195,0.320945,0.61,29847
6196,0.326153,0.61,30144
6197,0.317429,0.61,30185
6198,0.311941,0.61,30108
6199,0.301255,0.61,30153
6200,0.301011,0.61,30065
6201,0.294721,0.61,30155
6202,0.291963,0.61,30140
6203,0.296667,0.6,30152
6204,0.380262,0.6,30176
6205,0.378672,0.6,30028
6206,0.375861,0.6,30193
6207,0.365736,0.6,29998
6208,0.357546,0.6,30050
6209,0.345578,0.6,29872
6210,0.342557,0.6,30202
6211,0.334904,0.6,30185
6212,0.323327,0.6,30158
6213,0.343559,0.6,30147
6214,0.344485,0.6,27871
6215,0.34476,0.6,30171
6216,0.349108,0.6,30046
6217,0.349586,0.6,30151
6218,0.346494,0.6,30154
6219,0.343549,0.6,30170
6220,0.332562,0.6,30198
6221,0.325286,0.6,29199
6222,0.329724,0.6,29680
6223,0.33429,0.6,30196
6224,0.328781,0.6,30172
6225,0.323364,0.6,30163
6226,0.321392,0.6,30131
6227,0.314607,0.6,30177
6228,0.311537,0.6,30153
6229,0.306194,0.6,30148
6230,0.298562,0.6,30178
6231,0.297821,0.6,30203
6232,0.295286,0.6,30164
6233,0.288103,0.6,30153
6234,0.288471,0.6,30147
6235,0.290414,0.6,30156
6236,0.295025,0.6,30155
6237,0.304432,0.6,30101
6238,0.307355,0.6,30190
6239,0.303184,0.6,30208
6240,0.304669,0.6,30202
6241,0.312326,0.6,30203
6242,0.305553,0.6,29987
6243,0.303182,0.6,30113
6244,0.303261,0.6,30155
6245,0.295566,0.6,30058
6246,0.292401,0.6,30149
6247,0.291543,0.6,30150
6248,0.292236,0.6,30178
6249,0.287015,0.6,30196
6250,0.285119,0.6,29833
6251,0.28475,0.6,25117
6252,0.28507,0.6,30179
6253,0.286069,0.6,30150
6254,0.288658,0.6,30176
6255,0.294299,0.6,30199
6256,0.306811,0.6,30155
6257,0.312155,0.6,30173
6258,0.31334,0.6,30168
6259,0.32081,0.6,30155
6260,0.322333,0.6,28477
6261,0.321909,0.6,30194
6262,0.320356,0.6,30180
6263,0.32039,0.6,30205
6264,0.321924,0.6,30178
6265,0.315281,0.6,30164
6266,0.30459,0.6,30077
6267,0.302935,0.6,29325
6268,0.302252,0.6,30127
6269,0.304073,0.6,29922
6270,0.305405,0.6,30153
6271,0.302043,0.6,30150
6272,0.297924,0.59,30137
6273,0.294596,0.59,30142
6274,0.290324,0.59,30143
6275,0.29319,0.59,29543
6276,0.295743,0.59,30109
6277,0.299435,0.59,30155
6278,0.302365,0.59,30156
6279,0.29804,0.59,29967
6280,0.295754,0.59,30143
6281,0.290277,0.59,29524
6282,0.287692,0.59,30201
6283,0.282544,0.59,29995
6284,0.277758,0.59,30133
6285,0.280458,0.59,30154
6286,0.272245,0.59,30188
6287,0.269691,0.59,30153
6288,0.271344,0.59,30177
6289,0.272606,0.59,30179
6290,0.275001,0.59,30174
6291,0.26684,0.59,30155
6292,0.275842,0.59,30187
6293,0.282028,0.59,30207
6294,0.28255,0.59,30147
6295,0.28038,0.59,30163
6296,0.280077,0.59,30077
6297,0.276595,0.59,30184
6298,0.272015,0.59,30187
6299,0.268529,0.59,30139
6300,0.263178,0.59,28887
6301,0.274767,0.59,30183
6302,0.280709,0.59,30162
6303,0.279042,0.59,30106
6304,0.275456,0.59,30152
6305,0.267457,0.59,30148
6306,0.26151,0.59,28306
6307,0.264203,0.59,30150
6308,0.267434,0.59,29782
6309,0.269649,0.59,30152
6310,0.277759,0.59,30147
6311,0.281806,0.59,30152
6312,0.279465,0.59,30168
6313,0.284132,0.59,30169
6314,0.285611,0.59,30207
6315,0.281713,0.59,30159
6316,0.283883,0.59,30159
6317,0.289986,0.59,30140
6318,0.290127,0.59,30152
6319,0.288705,0.59,29988
6320,0.289546,0.59,30147
6321,0.286568,0.59,30053
6322,0.287554,0.59,29655
6323,0.291351,0.59,30148
6324,0.29723,0.59,30201
6325,0.299164,0.59,30187
6326,0.300296,0.59,30187
6327,0.293917,0.59,30206
6328,0.298268,0.59,30207
6329,0.301523,0.59,30203
6330,0.304183,0.59,30204
6331,0.295897,0.59,30122
6332,0.281837,0.59,30206
6333,0.27722,0.59,30181
6334,0.275252,0.59,29985
6335,0.278588,0.59,30123
6336,0.27748,0.59,30167
6337,0.282593,0.59,30111
6338,0.289904,0.59,30141
6339,0.284033,0.59,30146
6340,0.287067,0.58,30159
6341,0.294997,0.58,30194
6342,0.294517,0.58,30121
6343,0.289436,0.58,29998
6344,0.283655,0.58,30143
6345,0.288135,0.58,30123
6346,0.288719,0.58,30148
6347,0.295259,0.58,30210
6348,0.291966,0.58,30203
6349,0.287767,0.58,30082
6350,0.283627,0.58,30183
6351,0.285956,0.58,30177
6352,0.287773,0.58,30148
6353,0.286353,0.58,27876
6354,0.273374,0.58,30154
6355,0.260942,0.58,30153
6356,0.258267,0.58,30154
6357,0.255368,0.58,30138
6358,0.253499,0.58,30082
6359,0.252308,0.58,30152
6360,0.258608,0.58,30138
6361,0.259719,0.58,30139
6362,0.255776,0.58,30169
6363,0.254573,0.58,30178
6364,0.2497,0.58,30152
6365,0.249258,0.58,30145
6366,0.245141,0.58,30152
6367,0.293839,0.58,30159
6368,0.28898,0.58,30074
6369,0.288346,0.58,30184
6370,0.282142,0.58,30064
6371,0.274762,0.58,30183
6372,0.271906,0.58,30042
6373,0.269116,0.58,30109
6374,0.264582,0.58,30083
6375,0.265265,0.58,30199
6376,0.263934,0.58,30207
6377,0.26883,0.58,28592
6378,0.269419,0.58,30034
6379,0.27146,0.58,30155
6380,0.267455,0.58,30159
6381,0.262725,0.58,30175
6382,0.263778,0.58,30165
6383,0.271298,0.58,30163
6384,0.271448,0.58,30188
6385,0.269377,0.58,30152
6386,0.263704,0.58,29516
6387,0.266097,0.58,30156
6388,0.265084,0.58,29713
6389,0.266957,0.58,30149
6390,0.26381,0.58,30195
6391,0.260386,0.58,28608
6392,0.26364,0.58,30063
6393,0.267187,0.58,30198
6394,0.26655,0.58,30203
6395,0.267261,0.58,30058
6396,0.272602,0.58,30134
6397,0.279387,0.58,30160
6398,0.281491,0.58,30145
6399,0.28004,0.58,28229
6400,0.281263,0.58,28590
6401,0.274785,0.58,30149
6402,0.277827,0.58,30184
6403,0.279665,0.58,30196
6404,0.276035,0.58,30191
6405,0.268867,0.58,30163
6406,0.262663,0.58,30169
6407,0.257869,0.58,30150
6408,0.260821,0.57,30131
6409,0.272417,0.57,30159
6410,0.279642,0.57,30149
6411,0.279125,0.57,30097
6412,0.278152,0.57,30153
6413,0.278435,0.57,30153
6414,0.269894,0.57,30158
6415,0.261335,0.57,30009
6416,0.262254,0.57,30139
6417,0.265185,0.57,30102
6418,0.268192,0.57,29997
6419,0.27167,0.57,29203
6420,0.275023,0.57,30144
6421,0.279754,0.57,30147
6422,0.275982,0.57,30145
6423,0.270402,0.57,30150
6424,0.268996,0.57,30152
6425,0.262054,0.57,30146
6426,0.26523,0.57,29604
6427,0.264576,0.57,30141
6428,0.265178,0.57,30156
6429,0.26931,0.57,30136
6430,0.272838,0.57,30140
6431,0.278,0.57,30148
6432,0.27968,0.57,30116
6433,0.278623,0.57,30170
6434,0.27528,0.57,30174
6435,0.272178,0.57,30154
6436,0.271708,0.57,30163
6437,0.269248,0.57,30147
6438,0.262221,0.57,30158
6439,0.256521,0.57,30180
6440,0.255418,0.57,30157
6441,0.252057,0.57,30149
6442,0.255254,0.57,30150
6443,0.259284,0.57,30147
6444,0.255593,0.57,30150
6445,0.257872,0.57,30065
6446,0.262804,0.57,28047
6447,0.262768,0.57,30140
6448,0.265445,0.57,30161
6449,0.265752,0.57,30168
6450,0.262062,0.57,30149
6451,0.259339,0.57,30149
6452,0.265268,0.57,30008
6453,0.260022,0.57,30008
6454,0.256705,0.57,30146
6455,0.255022,0.57,30142
6456,0.25409,0.57,30158
6457,0.255231,0.57,30151
6458,0.25999,0.57,30138
6459,0.260933,0.57,30053
6460,0.263465,0.57,30196
6461,0.259686,0.57,30185
6462,0.254258,0.57,29455
6463,0.244645,0.57,30194
6464,0.240207,0.57,30152
6465,0.236955,0.57,30159
6466,0.232688,0.57,28343
6467,0.233703,0.57,30188
6468,0.236615,0.57,30193
6469,0.232232,0.57,29895
6470,0.242559,0.57,30201
6471,0.242391,0.57,30030
6472,0.241842,0.57,30148
6473,0.247565,0.57,30124
6474,0.247747,0.57,30128
6475,0.253914,0.57,30200
6476,0.255129,0.57,30187
6477,0.260932,0.56,30146
6478,0.262506,0.56,30131
6479,0.261413,0.56,30146
6480,0.259351,0.56,30191
6481,0.257415,0.56,30190
6482,0.254167,0.56,30169
6483,0.252311,0.56,30102
6484,0.248655,0.56,29786
6485,0.250553,0.56,30132
6486,0.251174,0.56,30194
6487,0.252727,0.56,30160
6488,0.24708,0.56,30198
6489,0.24663,0.56,30050
6490,0.25263,0.56,30204
6491,0.259058,0.56,30050
6492,0.258893,0.56,27999
6493,0.25444,0.56,28211
6494,0.251045,0.56,29723
6495,0.252432,0.56,30156
6496,0.255925,0.56,30143
6497,0.256791,0.56,29947
6498,0.260151,0.56,30060
6499,0.263796,0.56,30151
6500,0.269599,0.56,30107
6501,0.271766,0.56,29614
6502,0.273804,0.56,30180
6503,0.264114,0.56,30169
6504,0.269225,0.56,30148
6505,0.275676,0.56,30191
6506,0.281271,0.56,30151
6507,0.289625,0.56,30150
6508,0.295133,0.56,30084
6509,0.299244,0.56,30096
6510,0.297529,0.56,30149
6511,0.296889,0.56,30147
6512,0.28993,0.56,30123
6513,0.289269,0.56,30141
6514,0.284895,0.56,30131
6515,0.286333,0.56,30156
6516,0.287781,0.56,29913
6517,0.287371,0.56,30134
6518,0.284594,0.56,30170
6519,0.285395,0.56,30009
6520,0.287797,0.56,30147
6521,0.289365,0.56,30136
6522,0.283411,0.56,30093
6523,0.278735,0.56,30164
6524,0.273409,0.56,30135
6525,0.269193,0.56,30184
6526,0.269622,0.56,30175
6527,0.263304,0.56,30154
6528,0.259968,0.56,30156
6529,0.257377,0.56,30142
6530,0.257393,0.56,30134
6531,0.265502,0.56,30140
6532,0.267503,0.56,30142
6533,0.267049,0.56,28280
6534,0.267845,0.56,30121
6535,0.266554,0.56,30123
6536,0.263581,0.56,30146
6537,0.260723,0.56,29472
6538,0.254347,0.56,28101
6539,0.251916,0.56,30133
6540,0.250459,0.56,30125
6541,0.24641,0.56,30135
6542,0.248402,0.56,30127
6543,0.254024,0.56,29849
6544,0.253349,0.56,30189
6545,0.254587,0.55,30104
6546,0.255368,0.55,29956
6547,0.250928,0.55,30103
6548,0.247069,0.55,30153
6549,0.252389,0.55,30185
6550,0.2557,0.55,30208
6551,0.259148,0.55,30206
6552,0.264095,0.55,30207
6553,0.259878,0.55,29249
6554,0.256232,0.55,30125
6555,0.253575,0.55,30156
6556,0.249209,0.55,28897
6557,0.255905,0.55,30181
6558,0.252315,0.55,30097
6559,0.252159,0.55,30151
6560,0.251549,0.55,30152
6561,0.251258,0.55,30150
6562,0.250233,0.55,30163
6563,0.242493,0.55,30136
6564,0.247622,0.55,30180
6565,0.247253,0.55,30164
6566,0.257477,0.55,30149
6567,0.259406,0.55,30148
6568,0.26417,0.55,30123
6569,0.26264,0.55,29740
6570,0.260503,0.55,30149
6571,0.256991,0.55,30015
6572,0.254054,0.55,30153
6573,0.25398,0.55,30152
6574,0.252254,0.55,30140
6575,0.250644,0.55,30101
6576,0.262981,0.55,30161
6577,0.263336,0.55,30064
6578,0.266239,0.55,30196
6579,0.265799,0.55,30109
6580,0.261358,0.55,29924
6581,0.261727,0.55,30151
6582,0.266962,0.55,29684
6583,0.270516,0.55,30123
6584,0.266537,0.55,30146
6585,0.271226,0.55,27447
6586,0.271867,0.55,28803
6587,0.272826,0.55,30087
6588,0.273428,0.55,30142
6589,0.267299,0.55,29867
6590,0.262267,0.55,30151
6591,0.256099,0.55,29432
6592,0.252406,0.55,30153
6593,0.250013,0.55,30007
6594,0.243587,0.55,30143
6595,0.241142,0.55,30151
6596,0.240106,0.55,29362
6597,0.245141,0.55,30098
6598,0.248122,0.55,30082
6599,0.246051,0.55,30157
6600,0.246547,0.55,30121
6601,0.242763,0.55,30153
6602,0.242826,0.55,30124
6603,0.243551,0.55,30145
6604,0.24218,0.55,30156
6605,0.243498,0.55,30149
6606,0.243572,0.55,30138
6607,0.242717,0.55,29314
6608,0.243165,0.55,30150
6609,0.23997,0.55,30203
6610,0.236871,0.55,30207
6611,0.231395,0.55,30210
6612,0.23732,0.55,30202
6613,0.240635,0.55,30204
6614,0.244696,0.54,30171
6615,0.251156,0.54,30177
6616,0.256041,0.54,30208
6617,0.25844,0.54,30205
6618,0.256231,0.54,29864
6619,0.258508,0.54,30191
6620,0.253942,0.54,30149
6621,0.246475,0.54,30155
6622,0.241249,0.54,30178
6623,0.246304,0.54,30154
6624,0.248885,0.54,30049
6625,0.253718,0.54,30159
6626,0.256529,0.54,30161
6627,0.250745,0.54,25447
6628,0.248238,0.54,30186
6629,0.247348,0.54,30070
6630,0.24898,0.54,30188
6631,0.250492,0.54,28084
6632,0.254952,0.54,30210
6633,0.249452,0.54,30137
6634,0.249621,0.54,30210
6635,0.24392,0.54,27023
6636,0.240748,0.54,30165
6637,0.237868,0.54,30170
6638,0.233556,0.54,30159
6639,0.234527,0.54,30190
6640,0.241454,0.54,30179
6641,0.245568,0.54,30153
6642,0.242211,0.54,30204
6643,0.239287,0.54,30200
6644,0.235506,0.54,30169
6645,0.231651,0.54,30134
6646,0.2323,0.54,30144
6647,0.331425,0.54,30174
6648,0.322999,0.54,30211
6649,0.317473,0.54,29438
6650,0.316225,0.54,30106
6651,0.314899,0.54,30207
6652,0.307225,0.54,30165
6653,0.300403,0.54,30160
6654,0.290805,0.54,30139
6655,0.283791,0.54,26009
6656,0.277001,0.54,30182
6657,0.275521,0.54,29694
6658,0.271776,0.54,30197
6659,0.270415,0.54,30165
6660,0.269013,0.54,30169
6661,0.265776,0.54,30160
6662,0.262338,0.54,30162
6663,0.261764,0.54,30118
6664,0.265683,0.54,30109
6665,0.265987,0.54,30173
6666,0.26372,0.54,30201
6667,0.262116,0.54,30170
6668,0.261428,0.54,30145
6669,0.260345,0.54,30163
6670,0.257913,0.54,30104
6671,0.256558,0.54,30108
6672,0.258213,0.54,30157
6673,0.256928,0.54,30196
6674,0.25647,0.54,30192
6675,0.255093,0.54,29952
6676,0.257461,0.54,30119
6677,0.255843,0.54,27859
6678,0.251653,0.54,30138
6679,0.252136,0.54,30145
6680,0.253129,0.54,30144
6681,0.253138,0.54,30177
6682,0.250264,0.53,30209
6683,0.248012,0.53,30210
6684,0.245593,0.53,27404
6685,0.241873,0.53,30150
6686,0.239547,0.53,29646
6687,0.236658,0.53,30155
6688,0.237777,0.53,30147
6689,0.235511,0.53,30157
6690,0.233345,0.53,25087
6691,0.231284,0.53,30155
6692,0.225962,0.53,30112
6693,0.221289,0.53,30151
6694,0.220524,0.53,30189
6695,0.221245,0.53,30152
6696,0.220383,0.53,30114
6697,0.216889,0.53,30146
6698,0.218139,0.53,30153
6699,0.214941,0.53,30115
6700,0.219625,0.53,30145
6701,0.223422,0.53,30166
6702,0.22482,0.53,30156
6703,0.230542,0.53,30148
6704,0.231355,0.53,30145
6705,0.229889,0.53,29998
6706,0.230309,0.53,30145
6707,0.225541,0.53,30138
6708,0.222369,0.53,30153
6709,0.224068,0.53,30150
6710,0.222945,0.53,30140
6711,0.218088,0.53,30167
6712,0.214412,0.53,30164
6713,0.217036,0.53,30161
6714,0.217773,0.53,30150
6715,0.22027,0.53,30155
6716,0.222699,0.53,29831
6717,0.222738,0.53,30169
6718,0.220955,0.53,29040
6719,0.217067,0.53,30142
6720,0.214165,0.53,29977
6721,0.216328,0.53,30155
6722,0.212813,0.53,28589
6723,0.215882,0.53,28137
6724,0.209464,0.53,29413
6725,0.216835,0.53,30155
6726,0.216431,0.53,30152
6727,0.212535,0.53,30164
6728,0.214759,0.53,30152
6729,0.212444,0.53,29742
6730,0.213503,0.53,30108
6731,0.214465,0.53,30083
6732,0.213808,0.53,30150
6733,0.210304,0.53,30150
6734,0.210682,0.53,30157
6735,0.20812,0.53,30146
6736,0.210172,0.53,30151
6737,0.217424,0.53,30004
6738,0.223305,0.53,30147
6739,0.227703,0.53,30153
6740,0.228452,0.53,30150
6741,0.228413,0.53,30155
6742,0.228505,0.53,30167
6743,0.233077,0.53,29731
6744,0.230907,0.53,30162
6745,0.232835,0.53,30162
6746,0.23168,0.53,30152
6747,0.227557,0.53,30160
6748,0.225832,0.53,29911
6749,0.222811,0.53,30086
6750,0.225949,0.53,30146
6751,0.221688,0.52,30149
6752,0.221441,0.52,30161
6753,0.221353,0.52,30160
6754,0.213482,0.52,30091
6755,0.210592,0.52,30153
6756,0.208728,0.52,29485
6757,0.205417,0.52,30119
6758,0.202552,0.52,25952
6759,0.202594,0.52,30015
6760,0.208952,0.52,30182
6761,0.211521,0.52,30175
6762,0.213904,0.52,29848
6763,0.212916,0.52,30189
6764,0.206481,0.52,30164
6765,0.208569,0.52,30182
6766,0.205838,0.52,29728
6767,0.201783,0.52,30143
6768,0.20028,0.52,30147
6769,0.203175,0.52,28259
6770,0.205456,0.52,30153
6771,0.205498,0.52,30157
6772,0.205111,0.52,29770
6773,0.207642,0.52,29994
6774,0.206261,0.52,30064
6775,0.209108,0.52,30141
6776,0.212635,0.52,30148
6777,0.211787,0.52,30146
6778,0.215803,0.52,30155
6779,0.218705,0.52,30062
6780,0.220666,0.52,30148
6781,0.220827,0.52,29862
6782,0.218937,0.52,30157
6783,0.214815,0.52,30149
6784,0.208013,0.52,30149
6785,0.207333,0.52,29960
6786,0.206909,0.52,30144
6787,0.211607,0.52,29673
6788,0.211225,0.52,30154
6789,0.210343,0.52,30157
6790,0.205161,0.52,29913
6791,0.202679,0.52,30143
6792,0.205718,0.52,30194
6793,0.20976,0.52,30143
6794,0.211517,0.52,30151
6795,0.21529,0.52,28599
6796,0.215207,0.52,30155
6797,0.214089,0.52,30156
6798,0.211899,0.52,30154
6799,0.209699,0.52,30146
6800,0.20565,0.52,30081
6801,0.206313,0.52,30153
6802,0.203101,0.52,30142
6803,0.200978,0.52,30160
6804,0.202911,0.52,30152
6805,0.201101,0.52,30148
6806,0.196906,0.52,30140
6807,0.19743,0.52,30156
6808,0.194786,0.52,30151
6809,0.195088,0.52,30145
6810,0.193962,0.52,29582
6811,0.194366,0.52,30152
6812,0.195147,0.52,30009
6813,0.197554,0.52,30158
6814,0.191866,0.52,30161
6815,0.192595,0.52,28164
6816,0.197409,0.52,29041
6817,0.196801,0.52,30157
6818,0.200491,0.52,30154
6819,0.203298,0.51,30153
6820,0.201512,0.51,30153
6821,0.202779,0.51,30152
6822,0.197232,0.51,30151
6823,0.194537,0.51,30154
6824,0.192514,0.51,30148
6825,0.192579,0.51,29996
6826,0.18928,0.51,30144
6827,0.190659,0.51,29864
6828,0.194559,0.51,30146
6829,0.198468,0.51,28367
6830,0.200067,0.51,30169
6831,0.199925,0.51,30143
6832,0.19662,0.51,30170
6833,0.19796,0.51,30199
6834,0.200682,0.51,30099
6835,0.210502,0.51,30213
6836,0.20315,0.51,30210
6837,0.200422,0.51,30212
6838,0.196236,0.51,30069
6839,0.193226,0.51,30052
6840,0.194005,0.51,30160
6841,0.193741,0.51,30140
6842,0.190401,0.51,29545
6843,0.187126,0.51,30151
6844,0.187948,0.51,27356
6845,0.186454,0.51,30125
6846,0.181928,0.51,29973
6847,0.17919,0.51,30128
6848,0.17835,0.51,30154
6849,0.182891,0.51,28158
6850,0.192042,0.51,30148
6851,0.19551,0.51,30157
6852,0.196439,0.51,30143
6853,0.195782,0.51,30147
6854,0.191248,0.51,30177
6855,0.192718,0.51,30164
6856,0.194038,0.51,30160
6857,0.201323,0.51,30139
6858,0.197237,0.51,30123
6859,0.195907,0.51,30193
6860,0.194067,0.51,28539
6861,0.190785,0.51,30187
6862,0.194093,0.51,30161
6863,0.18894,0.51,30154
6864,0.188008,0.51,30155
6865,0.202118,0.51,30168
6866,0.205261,0.51,30184
6867,0.208485,0.51,30149
6868,0.205833,0.51,30171
6869,0.204532,0.51,28618
6870,0.206761,0.51,30190
6871,0.207977,0.51,30182
6872,0.213695,0.51,30154
6873,0.210904,0.51,30193
6874,0.210713,0.51,30189
6875,0.206221,0.51,30187
6876,0.202603,0.51,30169
6877,0.201678,0.51,30209
6878,0.200609,0.51,30200
6879,0.204079,0.51,30185
6880,0.206332,0.51,30187
6881,0.210339,0.51,29677
6882,0.211428,0.51,30206
6883,0.210325,0.51,29436
6884,0.206631,0.51,30153
6885,0.208635,0.51,29857
6886,0.210956,0.51,30206
6887,0.210024,0.5,30171
6888,0.20291,0.5,30191
6889,0.200083,0.5,30154
6890,0.198507,0.5,30207
6891,0.195465,0.5,29960
6892,0.194144,0.5,30119
6893,0.194988,0.5,30192
6894,0.193668,0.5,30147
6895,0.192873,0.5,30150
6896,0.192063,0.5,30180
6897,0.189855,0.5,30183
6898,0.186756,0.5,30206
6899,0.183188,0.5,30188
6900,0.195535,0.5,30178
6901,0.197346,0.5,30202
6902,0.194761,0.5,30155
6903,0.197473,0.5,30173
6904,0.196849,0.5,30168
6905,0.198424,0.5,30013
6906,0.200527,0.5,30139
6907,0.198145,0.5,28072
6908,0.199367,0.5,30183
6909,0.19607,0.5,30120
6910,0.195448,0.5,30158
6911,0.192538,0.5,30207
6912,0.190032,0.5,30207
6913,0.185183,0.5,30150
6914,0.185458,0.5,30057
6915,0.18861,0.5,30177
6916,0.186719,0.5,30178
6917,0.191654,0.5,30132
6918,0.188178,0.5,30147
6919,0.187336,0.5,30154
6920,0.1908,0.5,30041
6921,0.193474,0.5,30124
6922,0.189502,0.5,30188
6923,0.188758,0.5,30196
6924,0.18663,0.5,30202
6925,0.189343,0.5,30196
6926,0.186499,0.5,30201
6927,0.186276,0.5,30207
6928,0.184757,0.5,30171
6929,0.1776,0.5,30198
6930,0.177379,0.5,28241
6931,0.178055,0.5,30203
6932,0.181928,0.5,30157
6933,0.186919,0.5,30181
6934,0.185105,0.5,30159
6935,0.185783,0.5,27096
6936,0.187455,0.5,30150
6937,0.180971,0.5,30158
6938,0.182232,0.5,30154
6939,0.180066,0.5,30156
6940,0.179287,0.5,30155
6941,0.182123,0.5,30100
6942,0.182717,0.5,29622
6943,0.182501,0.5,29778
6944,0.183817,0.5,30148
6945,0.183785,0.5,30158
6946,0.185359,0.5,30148
6947,0.18745,0.5,30159
6948,0.18495,0.5,30202
6949,0.186787,0.5,30188
6950,0.186753,0.5,30181
6951,0.186093,0.5,29467
6952,0.190863,0.5,30196
6953,0.192527,0.5,28759
6954,0.197754,0.5,30206
6955,0.203909,0.5,30168
6956,0.198161,0.49,30046
6957,0.19157,0.49,30186
6958,0.189852,0.49,30121
6959,0.189838,0.49,30195
6960,0.190172,0.49,30203
6961,0.188286,0.49,30201
6962,0.190811,0.49,30203
6963,0.191819,0.49,30188
6964,0.191129,0.49,30007
6965,0.188533,0.49,30200
6966,0.184946,0.49,30158
6967,0.181467,0.49,29677
6968,0.181634,0.49,30082
6969,0.185197,0.49,30183
6970,0.189159,0.49,30159
6971,0.18625,0.49,30180
6972,0.187306,0.49,30184
6973,0.186126,0.49,30142
6974,0.18852,0.49,30180
6975,0.187696,0.49,30107
6976,0.184655,0.49,30141
6977,0.187637,0.49,29731
6978,0.186312,0.49,30062
6979,0.183426,0.49,30143
6980,0.182492,0.49,30167
6981,0.18012,0.49,30153
6982,0.178468,0.49,30196
6983,0.174033,0.49,30199
6984,0.168298,0.49,30189
6985,0.166807,0.49,30046
6986,0.168912,0.49,30043
6987,0.167321,0.49,30180
6988,0.168049,0.49,30181
6989,0.166234,0.49,30172
6990,0.164632,0.49,30139
6991,0.161648,0.49,30127
6992,0.163654,0.49,30152
6993,0.168374,0.49,30151
6994,0.170532,0.49,30163
6995,0.171477,0.49,29989
6996,0.174404,0.49,30124
6997,0.176323,0.49,30136
6998,0.175897,0.49,30144
6999,0.174723,0.49,28278
7000,0.173531,0.49,30359
7001,0.173003,0.49,30039
7002,0.172208,0.49,30361
7003,0.17056,0.49,30320
7004,0.169288,0.49,29845
7005,0.169768,0.49,30316
7006,0.171128,0.49,30334
7007,0.171357,0.49,30338
7008,0.170614,0.49,30331
7009,0.166746,0.49,30323
7010,0.164887,0.49,30168
